stop_id,stop_name,stop_lat,stop_lon,Zipcode
24375,Mesa Dr & Pacifica Way,33.218658,-117.299873,92056
24378,Cannon Rd & Grand Pacific Dr,33.134174,-117.314493,92008
24379,Cannon Rd & Grand Pacific Dr,33.134488,-117.314232,92008
24382,Barham Dr & La Moree Rd,33.134778,-117.154594,92096
24383,Valley View Casino,33.218748,-116.972844,92082
24386,Thibodo St & Thibodo Ct,33.167874,-117.218647,92081
24801,Mission Rd & Brandon Rd,33.384479,-117.243689,92028
24802,Alvarado St & Brandon Rd,33.382092,-117.245254,92028
24803,Alvarado St & 388,33.382136,-117.248197,92028
24837,S Mission Rd & Fallbrook St,33.375522,-117.253813,92028
24840,Valley Center Rd & Mirar De Valle Rd,33.21094,-117.03348,92082
24842,Valley Center Rd & Woods Valley Rd,33.20624,-117.033514,92082
24843,Grand Av & 1501 Grand Av,33.129693,-117.059648,92027
24844,Rancho Del Oro Dr & Oceanside Blvd,33.203714,-117.310938,92056
24845,S Main Av & Ammunition Rd,33.3716,-117.251211,92028
24846,Buena Creek Station,33.173356,-117.207406,92084
24847,Primrose Av & Palmyra Dr,33.17052,-117.207733,92083
24848,Mission Rd & Las Posas Rd,33.149227,-117.190013,92069
24849,Mission Rd & Val Preda Rd,33.142003,-117.157008,92069
24850,Lobelia Dr & Sycamore Av,33.169448,-117.212267,92083
24851,Ocean Ranch Blvd & Rancho Del Oro Dr,33.209801,-117.312311,92056
24853,Rancho Santa Fe Rd & La Costa Av,33.081921,-117.236265,92009
24854,Rancho Santa Fe Rd & La Costa Av,33.081143,-117.237522,92009
24855,Basilone Rd & 4th St,33.351973,-117.408421,92055
24856,Las Pulgas & C St,33.342815,-117.409613,92055
24857,Las Pulgas Rd & A St,33.345392,-117.407948,92055
24858,El Camino Real & ViaSat East Campus,33.12529,-117.266067,92009
24859,El Camino Real & Town Garden Rd,33.122767,-117.266872,92011
24861,Mission Rd & Hill Av,33.384781,-117.253286,92028
24862,San Pasqual Valley Rd & 2nd Av,33.126131,-117.065128,92025
24863,San Pasqual Valley Rd & Grand Av,33.126951,-117.065333,92027
24864,Town Center North & Vons,33.240646,-117.29217,92057
24865,Ivy St & Vine St,33.383771,-117.250672,92028
24866,Main Av & Fallbrook St,33.375822,-117.251362,92028
24867,S Main Av & Elder St,33.379742,-117.251318,92028
24868,S Mission Rd & Beech St,33.378559,-117.253742,92028
24870,Faraday Av & Rutherford Rd,33.134268,-117.283307,92008
24871,Faraday Av & 2251,33.13416,-117.278181,92008
24872,Faraday Av & 2244,33.13417,-117.278875,92008
24873,Faraday Av & Rutherford Rd,33.134466,-117.282645,92008
24876,Emerald Dr & Wildflower Ct,33.199281,-117.27943,92083
24877,Emerald Dr & Chasin St,33.19953,-117.279583,92083
24878,Seagate Way & VA Clinic,33.207163,-117.310786,92056
24881,Emerald Dr & Silverfox Ln,33.203649,-117.279605,92083
24882,Watson Way & Thibodo Rd,33.168308,-117.221681,92081
24883,Watson Way & Thibodo Rd,33.168203,-117.221851,92081
24884,Thibodo Rd & Thibodo Ct,33.16754,-117.218037,92081
24885,Thibodo Rd & Sycamore Av,33.166538,-117.217051,92081
24886,Thibodo Rd & Sycamore Av,33.166662,-117.216915,92081
24887,Del Dios Hwy & Bing Crosby Blvd,33.037745,-117.163522,92067
24888,Del Dios Hwy & Bing Crosby Blvd,33.038056,-117.162147,92067
24889,Rancho Del Oro Dr & Ocean Ranch Blvd,33.209892,-117.313056,92056
24890,Rancho Del Oro Dr & Hwy 76,33.228729,-117.318127,92057
24891,Los Arbolitos Blvd & Coconut Way,33.233148,-117.337508,92058
24893,Pala Rd & Fredricks Av,33.236153,-117.335342,92058
24895,Pala Rd & Christina Ct,33.237633,-117.329843,92058
24896,Pala Rd & Rio Vista Dr,33.237963,-117.324709,92058
24897,Pala Rd & Douglas Dr,33.238151,-117.323188,92058
24898,Pala Rd & Rio Vista Dr,33.238162,-117.32581,92058
24899,Pala Rd & School Entrance,33.238032,-117.329414,92058
24901,Pala Rd & Oakleaf Dr,33.236356,-117.334831,92058
24904,Los Arbolitos Bl & Orr St,33.233055,-117.337744,92058
24905,Townsite Dr & Santa Fe Av,33.211296,-117.244557,92084
24906,Townsite Dr & Citrus Av,33.211534,-117.242225,92084
24907,Townsite Dr & Indian Rock Rd,33.212356,-117.238402,92084
24908,Eucalyptus Av & Indiana Av,33.200766,-117.240426,92084
24911,Townsite Dr & Newport Dr,33.211085,-117.235729,92084
24912,Townsite Dr & Rhea Pl,33.212687,-117.239865,92084
24913,Townsite Dr & N Citrus Av,33.211866,-117.241909,92084
24915,Citracado Pkwy & Auto Park Wy,33.123515,-117.118517,92029
24916,Citracado Pkwy & Stone Brewing,33.115964,-117.119455,92029
24917,Citracado Pkwy & Makena Medical Center,33.11261,-117.120314,92029
24918,Andreasen Dr & 1040,33.110941,-117.118387,92029
24919,Andreasen Dr & Enterprise St,33.111701,-117.1162,92029
24920,Harmony Grove Rd & Symphony Pl,33.108986,-117.110922,92029
24922,Andreasen Dr & 1031,33.111292,-117.117878,92029
24923,Citracado Pkwy & Makena Medical Center,33.11341,-117.119796,92029
24924,Citracado Pkwy & Lupulin Ln,33.115497,-117.119166,92029
24926,El Norte Pkwy & Washington Av,33.150619,-117.044868,92027
24927,Red Blush Rd,33.149968,-117.05208,92027
24928,El Norte Pkwy & Lincoln Av,33.151561,-117.054798,92027
24929,El Norte Pkwy & Estrada Glen,33.152011,-117.057665,92027
24930,El Norte Pkwy & Midway Dr,33.150958,-117.062581,92027
24931,El Norte Pkwy & Fig St,33.142481,-117.081004,92026
24932,Broadway & Park Av,33.128006,-117.084408,92025
24933,Washington Av & Escondido Bl,33.126051,-117.086912,92025
24934,Washington Av & Quince St,33.124778,-117.090681,92025
24935,Washington Av & 245,33.125815,-117.087318,92025
24936,El Norte Pkwy & Broadway,33.139985,-117.088366,92026
24937,El Norte Pkwy & Ivy St,33.140844,-117.085612,92026
24938,El Norte Pkwy & Fig St,33.142306,-117.080889,92026
24939,El Norte Pkwy & Midway Dr,33.151205,-117.061348,92027
24940,El Norte Pkwy & La Honda Dr,33.151695,-117.056884,92027
24941,El Norte Pkwy & Lincoln Av,33.150952,-117.054233,92027
24942,Citrus Av,33.149466,-117.050936,92027
24943,Mission Av & Old Grove Market Way,33.229955,-117.311264,92057
24944,Encinitas Station Stall 3,33.045531,-117.292692,92024
24945,Encinitas Station Stall 2,33.04535,-117.29267,92024
24948,Encinitas Station Stall 5,33.045384,-117.29283,92024
24949,Encinitas Station Stall 6,33.04556,-117.292855,92024
24953,Carlsbad Village Station,33.160728,-117.351003,92008
24954,Carlsbad Village Station Stall 4,33.160922,-117.351168,92008
24955,Carlsbad Village Station Stall 5,33.161072,-117.351288,92008
24957,Citracado Pkwy & Health Center Drwy North,33.12113,-117.120097,92029
24958,Palomar Medical Center,33.121909,-117.120843,92029
24959,N Torrey Pines Rd & John J Hopkins Dr,32.897798,-117.242093,92037
24960,Midway & Washington Av,33.141812,-117.054007,92027
24963,Los Arbolitos & Orchard Way,33.231174,-117.337542,92058
24964,Los Arbolitos & Orchard Way,33.231283,-117.337775,92058
24965,Rancho Del Oro Dr & Oceanside Blvd,33.20432,-117.311419,92056
24967,Valley Pkwy & Claudan Rd,33.095627,-117.112071,92029
24968,Valley Pkwy & Claudan Rd,33.095308,-117.111926,92029
24969,Midway Dr & E. Grand Ave,33.13503,-117.050107,92027
24970,E. Grand Av & Rose St,33.13074,-117.057587,92027
24971,Hwy 76 & Pala Transfer Station,33.363844,-117.05983,92059
24974,Bear Valley Pkwy & Oak Hill Dr,33.132255,-117.045067,92027
24978,Vista Way & Italia Way,33.180613,-117.313576,92056
24979,Casino Pauma,33.329271,-116.991986,92061
24981,Avenida De La Plata & Across from Genentech,33.208415,-117.299027,92056
24982,Del Dios Hwy & Toyon Canyon Rd,33.061003,-117.124631,92029
24983,Del Dios Hwy & Mt Israel Rd,33.06325,-117.124086,92029
24986,Citracado Pkwy & Scenic Trail Way,33.096657,-117.102904,92029
24987,Cannon Rd & El Camino Real,33.150345,-117.296894,92010
24988,College Bl & Cannon Rd,33.155699,-117.2875,92010
24989,El Camino Real & Palomar Airport Rd,33.130174,-117.266918,92010
24991,Cannon Rd & College Bl,33.154678,-117.287806,92010
24992,Naval Hospital Camp Pendleton,33.220387,-117.389374,92055
24993,Arcadia Av & E Vista Way,33.224831,-117.225273,92084
24995,College Blvd & Silver Bluff Dr,33.23972,-117.290342,92057
24996,Mission Rd & Marcos St,33.144734,-117.170597,92069
24997,Olive Av & Plymouth Dr,33.204832,-117.250966,92083
24998,Eucalyptus Av & Crescent Dr,33.198155,-117.227352,92084
25002,San Luis Rey Transit Center  Stall 2,33.254522,-117.298539,92057
25003,San Luis Rey Transit Center  Stall 3,33.25451,-117.298316,92057
25004,San Luis Rey Transit Center  Stall 4,33.254495,-117.298094,92057
25005,San Luis Rey Transit Center  Stall 5,33.254478,-117.297881,92057
25008,San Luis Rey Transit Center  Stall 8,33.254333,-117.298049,92057
25009,San Luis Rey Transit Center  Stall 9,33.254348,-117.298272,92057
25010,San Luis Rey Transit Center  Stall 10,33.254363,-117.298481,92057
25013,El Camino  Real & Lisa St,33.151434,-117.303655,92008
25014,Andreasen Dr & Enterprise St,33.111957,-117.116227,92029
25016,Hwy 76 & Magee Rd,33.363774,-117.057136,92059
25038,Rancho Santa Fe Rd & Via Mercato,33.083845,-117.23069,92009
25040,Rancho Santa Fe Rd & Paseo Lupino,33.084017,-117.232013,92009
25042,Mission Av & Roymar Rd,33.215452,-117.345107,92058
25043,Vandegrift Bl & Granite Pl,33.269758,-117.296463,92057
25044,Carlsbad Blvd & Ponto Rd,33.09872,-117.317103,92011
25045,Faraday Av & Van Allen Way,33.136728,-117.288647,92008
25046,Melrose Dr & Breeze Hill Rd,33.187079,-117.253665,92081
25047,Poinsettia Av & W Linda Vista Dr,33.144499,-117.216064,92078
25048,El Camino Real FS Cannon,33.149894,-117.297966,92010
25049,El Camino Real & Cassia Rd,33.114615,-117.271131,92009
25050,College Blvd & Faraday Av,33.135561,-117.285602,92008
25051,Rancho Del Oro Dr & Seagate Way (South),33.205844,-117.311398,92056
25053,Avenida De La Plata & Avenida De Oro,33.208634,-117.295056,92056
25054,Lebon Dr & La Jolla Village Dr,32.870621,-117.223926,92122
25055,S Santa Fe Av & Broadway,33.200655,-117.242669,92084
25056,Santa Fe Ave & Broadway,33.200402,-117.242762,92083
25057,Rancho Santa Fe & 9th St,33.144944,-117.201126,92078
25058,Lebon Dr & Nobel Dr,32.868777,-117.224714,92122
25059,Broadway & Mission Av,33.129977,-117.085316,92025
25060,N Santa Fe Ave & Adobe Estates Dr,33.228659,-117.247849,92083
25062,Campus Way Circle,33.13109,-117.15839,92096
25063,Rush Dr & Craven Rd,33.12773,-117.16778,92078
25064,Discovery St & Rush Dr,33.13164,-117.16622,92078
25066,San Marcos Blvd & Tiger Way,33.14072,-117.16635,92069
25067,San Marcos Blvd & Knoll Rd,33.13917,-117.17227,92069
25068,San Marcos Blvd & Macmahr Rd,33.13319,-117.19336,92078
25070,San Marcos Blvd & Bent Ave,33.13648,-117.1811,92078
25071,San Marcos Blvd & Knoll Rd,33.13889,-117.17213,92069
25072,San Marcos Blvd & Tiger Way,33.14042,-117.16638,92069
25074,Cannon Rd & Wind Trail Wy,33.151584,-117.296118,92010
27000,Oceanside Transit Center,33.190875,-117.37835,92054
27001,Coast Hwy Station,33.181788,-117.368851,92054
27002,Crouch St Station,33.194612,-117.353514,92054
27003,El Camino Real Station,33.199656,-117.332478,92054
27004,Rancho Del Oro Station,33.201544,-117.311231,92056
27005,College Blvd Station,33.204546,-117.288143,92056
27006,Melrose Dr Station,33.219553,-117.259087,92083
27007,Vista Transit Center,33.202788,-117.244731,92083
27008,Civic Center - Vista Station,33.190535,-117.237476,92083
27009,Buena Creek Station,33.1735,-117.207393,92084
27010,Palomar College Station,33.146953,-117.185314,92069
27011,San Marcos Civic Center Station,33.142267,-117.161995,92069
27012,Cal State San Marcos Station,33.134771,-117.153585,92078
27013,Nordahl Rd Station,33.131112,-117.124154,92029
27014,Escondido Transit Center,33.118419,-117.09216,92025
27025,WEST RING RD & WEST RING RD,33.220637,-117.389979,92055
28000,Oceanside Transit Center Platform 3,33.190552,-117.378206,92054
28001,Carlsbad Village Station,33.161787,-117.351867,92008
28002,Carlsbad Poinsettia Station,33.109794,-117.319613,92011
28003,Encinitas Station,33.047927,-117.293357,92024
28004,Solana Beach Station,32.994933,-117.272046,92075
28005,Sorrento Valley Station,32.903369,-117.225677,92121
28006,San Diego - Old Town,32.755277,-117.199754,92110
28007,San Diego - Santa Fe Depot,32.71887,-117.17007,92101
28100,Oceanside Transit Center,33.18856,-117.376487,92054
28101,Carlsbad Village Station,33.160539,-117.350616,92008
28102,Carlsbad Poinsettia Station,33.107188,-117.318487,92011
28103,Encinitas Station,33.046285,-117.293125,92024
28104,Solana Beach Station,32.9922,-117.271459,92075
28105,Sorrento Valley Station,32.902257,-117.224498,92121
28106,San Diego - Old Town,32.753434,-117.199258,92110
28107,San Diego - Santa Fe Depot,32.716895,-117.170069,92101
88962,VA Hospital,32.874894,-117.233477,92161
88988,VA Hospital,32.874753,-117.233834,92093
92020,Coast Hwy & Civic Center Dr,33.197516,-117.380767,92054
92021,Plaza Camino Real,33.178328,-117.336914,92008
92022,Plaza Camino Real Transit Center Stall 2,33.178329,-117.336735,92008
92023,Plaza Camino Real Transit Center Stall 3,33.178331,-117.336539,92008
92024,Plaza Camino Real Transit Center Stall 4,33.178327,-117.336372,92008
92025,Plaza Camino Real Transit Center Stall 5,33.178334,-117.336185,92008
92026,Plaza Camino Real Transit Center Stall 6,33.178264,-117.336283,92008
92027,Plaza Camino Real Transit Center Stall 7,33.178279,-117.336482,92008
92029,Vista Transit Center Stall 4,33.202954,-117.245093,92083
92030,Vista Transit Center Stall 5,33.203141,-117.245194,92083
92031,Vista Transit Center Stall 6,33.203246,-117.245283,92083
92032,Vista Transit Center Stall 7,33.203375,-117.245383,92083
92033,Vista Transit Center Stall 8,33.203523,-117.245451,92083
92034,Vista Transit Center Stall 9,33.2037,-117.245532,92083
92036,Vista Transit Center Stall 10,33.203828,-117.245593,92083
92037,Palomar College Transit Center Stall 1,33.147694,-117.185682,92069
92038,Palomar College Transit Center Stall 2,33.147747,-117.18589,92069
92039,Palomar College Transit Center Stall 3,33.147802,-117.186092,92069
92040,Palomar College Transit Center Stall 4,33.147913,-117.185931,92069
92041,Palomar College Transit Center Stall 5,33.14785,-117.185732,92069
92044,Escondido Transit Center Stall 4,33.118741,-117.090442,92025
92045,Escondido Transit Center Stall 5,33.118669,-117.090621,92025
92046,Escondido Transit Center Stall 6,33.118711,-117.090915,92025
92047,Escondido Transit Center Stall 7,33.118811,-117.091043,92025
92048,Escondido Transit Center Stall 8,33.118973,-117.091084,92025
92049,Escondido Transit Center Stall 9,33.119178,-117.090946,92025
92050,Escondido Transit Center Stall 10,33.11924,-117.090652,92025
92051,Escondido Transit Center Stall 11,33.119159,-117.0904,92025
92052,Escondido Transit Center Stall 12,33.119093,-117.090092,92025
92053,Escondido Transit Center Stall 13,33.119201,-117.089852,92025
92054,Escondido Transit Center Stall 14,33.119353,-117.089765,92025
92055,Escondido Transit Center Stall 15,33.119516,-117.089662,92025
92090,Washington Av & Ash St,33.133499,-117.067187,92027
92092,Mission Av & Broadway,33.130418,-117.084889,92025
92100,Valley Center Rd & Morningstar Rd,33.249497,-116.96319,92082
92102,Yarrow Dr & Camino Vida Roble (6351),33.120159,-117.273751,92011
92122,Westfield North County,33.071112,-117.062915,92025
92123,Westfield North County,33.072164,-117.064548,92025
92124,Oceanside Transit Center Stall 2,33.193937,-117.379857,92054
92125,Oceanside Transit Center Stall 3,33.193787,-117.379744,92054
92127,Oceanside Transit Center Stall 4,33.193624,-117.379582,92054
92128,Oceanside Transit Center Stall 5,33.193487,-117.379465,92054
92131,Oceanside Transit Center Stall 8,33.193507,-117.379675,92054
92132,Oceanside Transit Center Stall 9,33.193655,-117.379791,92054
92133,Oceanside Transit Center Stall 10,33.193802,-117.379921,92054
92200,Vandegrift Bl & A St,33.302541,-117.344963,92055
93229,Center Dr & Avenida Ricardo,33.135926,-117.121602,92069
93231,El Norte Pkwy & E Valley Pkwy,33.149833,-117.03399,92027
93234,El Camino Real & Circle K,33.087286,-117.268791,92009
93235,El Norte Pkwy & Rose St,33.148104,-117.069504,92027
93244,Ivey Ranch Rd & Justina Dr,33.217208,-117.310384,92057
93248,Mission Av & Broadway,33.130201,-117.086194,92025
93254,Rancho Santa Fe Rd & 11th St,33.052421,-117.232633,92024
93255,Rancho Santa Fe Rd & Grandon Av,33.135592,-117.205511,92078
93274,Valley Pkwy & Tulip St,33.117673,-117.093637,92025
94063,Del Lago Transit Station,33.072198,-117.070413,92029
95000,Rancho Del Oro Dr & Craven Rd,33.226374,-117.318144,92057
95035,UTC Transit Center,32.868324,-117.213439,92122
96011,El Camino Real & Encinitas Bl,33.044819,-117.259413,92024
96023,El Camino Real & Island Way,33.230611,-117.326895,92058
96030,El Camino Real & Encinitas Blvd,33.047423,-117.259778,92024
99931,Villa La Jolla Dr & La Jolla Village Dr,32.872489,-117.233946,92161
99990,College Bl & El Camino Real,33.142326,-117.283777,92008
99991,Palomar Airport Rd & El Fuerte St,33.129494,-117.251932,92009
cpsta,Carlsbad Poinsettia Station,33.10914,-117.31927,92011
cvsta,Carlsbad Village Station,33.16086,-117.35096,92008
encsta,Encinitas Station,33.045418,-117.292782,92024
esctc,Escondido Transit Center,33.118829,-117.090838,92025
octc,Oceanside Transit Center,33.193669,-117.379713,92054
oldttc,Old Town Transit Center,32.754665,-117.199654,92110
palctc,Palomar College Transit Center,33.14781,-117.18582,92069
pcrtc,Plaza Camino Real Transit Center,33.178276,-117.336525,92008
slrtc,San Luis Rey Transit Center,33.25441,-117.298129,92057
solsta,Solana Beach Station,32.992937,-117.271067,92075
svsta,Sorrento Valley Station,32.902813,-117.225088,92121
visttc,Vista Transit Center,33.20324,-117.24507,92083
144,Oceanside Metrolink Station,33.192554,-117.379875,92054
